Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00       3/10          std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl(std::allocator<double> const&) [103]
                0.00    0.00       4/10          std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl() [92]
[65]     0.0    0.00    0.00      10         std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data::_Vector_impl_data() [65]
-----------------------------------------------
                0.00    0.00       1/10          solve(int) [161]
                0.00    0.00       9/10          std::vector<double, std::allocator<double> >::push_back(double const&) [27]
[66]     0.0    0.00    0.00      10         std::vector<double, std::allocator<double> >::end() [66]
                0.00    0.00      10/20          __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::__normal_iterator(double* const&) [48]
-----------------------------------------------
                0.00    0.00       1/10          solve(int) [161]
                0.00    0.00       9/10          void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [71]
[67]     0.0    0.00    0.00      10         std::vector<double, std::allocator<double> >::begin() [67]
                0.00    0.00      10/20          __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::__normal_iterator(double* const&) [48]
-----------------------------------------------
                0.00    0.00       9/9           void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [71]
[68]     0.0    0.00    0.00       9         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::difference_type __gnu_cxx::operator-<double*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&) [68]
                0.00    0.00      18/314         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::base() const [16]
-----------------------------------------------
                0.00    0.00       9/9           void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [71]
[69]     0.0    0.00    0.00       9         std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [69]
                0.00    0.00      36/39          std::vector<double, std::allocator<double> >::size() const [42]
                0.00    0.00      18/18          std::vector<double, std::allocator<double> >::max_size() const [50]
                0.00    0.00       9/9           unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [72]
-----------------------------------------------
                0.00    0.00       9/9           std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data::_M_swap_data(std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data&) [105]
[70]     0.0    0.00    0.00       9         std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data::_M_copy_data(std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data const&) [70]
-----------------------------------------------
                0.00    0.00       9/9           std::vector<double, std::allocator<double> >::push_back(double const&) [27]
[71]     0.0    0.00    0.00       9         void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [71]
                0.00    0.00      18/18          std::vector<double, std::allocator<double> >::_S_use_relocate() [53]
                0.00    0.00      18/31          std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [44]
                0.00    0.00      18/314         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::base() const [16]
                0.00    0.00      18/18          std::vector<double, std::allocator<double> >::_S_relocate(double*, double*, double*, std::allocator<double>&) [51]
                0.00    0.00       9/9           std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [69]
                0.00    0.00       9/10          std::vector<double, std::allocator<double> >::begin() [67]
                0.00    0.00       9/9           __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::difference_type __gnu_cxx::operator-<double*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&) [68]
                0.00    0.00       9/12          std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [60]
                0.00    0.00       9/285         double const& std::forward<double const&>(std::remove_reference<double const&>::type&) [17]
                0.00    0.00       9/138         void std::allocator_traits<std::allocator<double> >::construct<double, double const&>(std::allocator<double>&, double*, double const&) [26]
                0.00    0.00       9/16          std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [57]
-----------------------------------------------
                0.00    0.00       9/9           std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [69]
[72]     0.0    0.00    0.00       9         unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [72]
-----------------------------------------------
                0.00    0.00       2/8           std::vector<int, std::allocator<int> >::_M_fill_assign(unsigned long, int const&) [142]
                0.00    0.00       2/8           std::vector<int, std::allocator<int> >::_M_fill_initialize(unsigned long, int const&) [145]
                0.00    0.00       4/8           std::vector<int, std::allocator<int> >::~vector() [150]
[73]     0.0    0.00    0.00       8         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [73]
-----------------------------------------------
                0.00    0.00       7/7           void std::_Destroy<double*>(double*, double*) [77]
[74]     0.0    0.00    0.00       7         void std::_Destroy_aux<true>::__destroy<double*>(double*, double*) [74]
-----------------------------------------------
                0.00    0.00       7/7           std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [76]
[75]     0.0    0.00    0.00       7         std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [75]
                0.00    0.00       7/10          std::allocator<double>::~allocator() [64]
-----------------------------------------------
                0.00    0.00       7/7           std::vector<double, std::allocator<double> >::~vector() [115]
[76]     0.0    0.00    0.00       7         std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [76]
                0.00    0.00       7/16          std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [57]
                0.00    0.00       7/7           std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [75]
-----------------------------------------------
                0.00    0.00       7/7           void std::_Destroy<double*, double>(double*, double*, std::allocator<double>&) [78]
[77]     0.0    0.00    0.00       7         void std::_Destroy<double*>(double*, double*) [77]
                0.00    0.00       7/7           void std::_Destroy_aux<true>::__destroy<double*>(double*, double*) [74]
-----------------------------------------------
                0.00    0.00       7/7           std::vector<double, std::allocator<double> >::~vector() [115]
[78]     0.0    0.00    0.00       7         void std::_Destroy<double*, double>(double*, double*, std::allocator<double>&) [78]
                0.00    0.00       7/7           void std::_Destroy<double*>(double*, double*) [77]
-----------------------------------------------
                0.00    0.00       6/6           std::allocator<double>::allocator(std::allocator<double> const&) [81]
[79]     0.0    0.00    0.00       6         __gnu_cxx::new_allocator<double>::new_allocator(__gnu_cxx::new_allocator<double> const&) [79]
-----------------------------------------------
                0.00    0.00       6/6           std::allocator<int>::~allocator() [82]
[80]     0.0    0.00    0.00       6         __gnu_cxx::new_allocator<int>::~new_allocator() [80]
-----------------------------------------------
                0.00    0.00       3/6           std::vector<double, std::allocator<double> >::_S_check_init_len(unsigned long, std::allocator<double> const&) [110]
                0.00    0.00       3/6           std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl(std::allocator<double> const&) [103]
[81]     0.0    0.00    0.00       6         std::allocator<double>::allocator(std::allocator<double> const&) [81]
                0.00    0.00       6/6           __gnu_cxx::new_allocator<double>::new_allocator(__gnu_cxx::new_allocator<double> const&) [79]
-----------------------------------------------
                0.00    0.00       2/6           std::vector<int, std::allocator<int> >::_S_check_init_len(unsigned long, std::allocator<int> const&) [144]
                0.00    0.00       4/6           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [94]
[82]     0.0    0.00    0.00       6         std::allocator<int>::~allocator() [82]
                0.00    0.00       6/6           __gnu_cxx::new_allocator<int>::~new_allocator() [80]
-----------------------------------------------
                0.00    0.00       6/6           std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_M_swap_data(std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data&) [133]
[83]     0.0    0.00    0.00       6         std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_M_copy_data(std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data const&) [83]
-----------------------------------------------
                0.00    0.00       2/6           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [131]
                0.00    0.00       2/6           std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_M_swap_data(std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data&) [133]
                0.00    0.00       2/6           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [130]
[84]     0.0    0.00    0.00       6         std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [84]
-----------------------------------------------
                0.00    0.00       4/4           std::allocator<double>::allocator() [89]
[85]     0.0    0.00    0.00       4         __gnu_cxx::new_allocator<double>::new_allocator() [85]
-----------------------------------------------
                0.00    0.00       4/4           std::allocator<int>::allocator(std::allocator<int> const&) [90]
[86]     0.0    0.00    0.00       4         __gnu_cxx::new_allocator<int>::new_allocator(__gnu_cxx::new_allocator<int> const&) [86]
-----------------------------------------------
                0.00    0.00       2/4           std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [138]
                0.00    0.00       2/4           __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [123]
[87]     0.0    0.00    0.00       4         __gnu_cxx::new_allocator<int>::max_size() const [87]
-----------------------------------------------
                0.00    0.00       1/4           solve(int) [161]
                0.00    0.00       1/4           std::chrono::duration<long, std::ratio<1l, 1000000000l> > std::chrono::__duration_cast_impl<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::ratio<1l, 1l>, long, true, true>::__cast<long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [164]
                0.00    0.00       2/4           std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<long, std::ratio<1l, 1000000000l>, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&, std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [166]
[88]     0.0    0.00    0.00       4         std::chrono::duration<long, std::ratio<1l, 1000000000l> >::count() const [88]
-----------------------------------------------
                0.00    0.00       4/4           std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl() [92]
[89]     0.0    0.00    0.00       4         std::allocator<double>::allocator() [89]
                0.00    0.00       4/4           __gnu_cxx::new_allocator<double>::new_allocator() [85]
-----------------------------------------------
                0.00    0.00       2/4           std::vector<int, std::allocator<int> >::_S_check_init_len(unsigned long, std::allocator<int> const&) [144]
                0.00    0.00       2/4           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [130]
[90]     0.0    0.00    0.00       4         std::allocator<int>::allocator(std::allocator<int> const&) [90]
                0.00    0.00       4/4           __gnu_cxx::new_allocator<int>::new_allocator(__gnu_cxx::new_allocator<int> const&) [86]
-----------------------------------------------
                0.00    0.00       4/4           void std::_Destroy<int*>(int*, int*) [98]
[91]     0.0    0.00    0.00       4         void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [91]
-----------------------------------------------
                0.00    0.00       4/4           std::_Vector_base<double, std::allocator<double> >::_Vector_base() [93]
[92]     0.0    0.00    0.00       4         std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl() [92]
                0.00    0.00       4/4           std::allocator<double>::allocator() [89]
                0.00    0.00       4/10          std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data::_Vector_impl_data() [65]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<double, std::allocator<double> >::vector() [97]
[93]     0.0    0.00    0.00       4         std::_Vector_base<double, std::allocator<double> >::_Vector_base() [93]
                0.00    0.00       4/4           std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl() [92]
-----------------------------------------------
                0.00    0.00       4/4           std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [96]
[94]     0.0    0.00    0.00       4         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [94]
                0.00    0.00       4/6           std::allocator<int>::~allocator() [82]
-----------------------------------------------
                0.00    0.00       4/4           std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [96]
[95]     0.0    0.00    0.00       4         std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [95]
                0.00    0.00       2/2           std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [136]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<int, std::allocator<int> >::~vector() [150]
[96]     0.0    0.00    0.00       4         std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [96]
                0.00    0.00       4/4           std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [95]
                0.00    0.00       4/4           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [94]
-----------------------------------------------
                0.00    0.00       4/4           __static_initialization_and_destruction_0(int, int) [160]
[97]     0.0    0.00    0.00       4         std::vector<double, std::allocator<double> >::vector() [97]
                0.00    0.00       4/4           std::_Vector_base<double, std::allocator<double> >::_Vector_base() [93]
-----------------------------------------------
                0.00    0.00       4/4           void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [99]
[98]     0.0    0.00    0.00       4         void std::_Destroy<int*>(int*, int*) [98]
                0.00    0.00       4/4           void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [91]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<int, std::allocator<int> >::~vector() [150]
[99]     0.0    0.00    0.00       4         void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [99]
                0.00    0.00       4/4           void std::_Destroy<int*>(int*, int*) [98]
-----------------------------------------------
                0.00    0.00       1/3           std::vector<double, std::allocator<double> >::end() const [162]
                0.00    0.00       2/3           std::vector<double, std::allocator<double> >::begin() const [126]
[100]    0.0    0.00    0.00       3         __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::__normal_iterator(double const* const&) [100]
-----------------------------------------------
                0.00    0.00       3/3           double const* std::__niter_base<double const*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [117]
[101]    0.0    0.00    0.00       3         __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::base() const [101]
-----------------------------------------------
                0.00    0.00       3/3           std::vector<double, std::allocator<double> >::_M_fill_assign(unsigned long, double const&) [108]
[102]    0.0    0.00    0.00       3         std::vector<double, std::allocator<double> >::capacity() const [102]
-----------------------------------------------
                0.00    0.00       3/3           std::_Vector_base<double, std::allocator<double> >::_Vector_base(unsigned long, std::allocator<double> const&) [106]
[103]    0.0    0.00    0.00       3         std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl(std::allocator<double> const&) [103]
                0.00    0.00       3/6           std::allocator<double>::allocator(std::allocator<double> const&) [81]
                0.00    0.00       3/10          std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data::_Vector_impl_data() [65]
-----------------------------------------------
                0.00    0.00       3/3           std::_Vector_base<double, std::allocator<double> >::_Vector_base(unsigned long, std::allocator<double> const&) [106]
[104]    0.0    0.00    0.00       3         std::_Vector_base<double, std::allocator<double> >::_M_create_storage(unsigned long) [104]
                0.00    0.00       3/12          std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [60]
-----------------------------------------------
                0.00    0.00       3/3           std::vector<double, std::allocator<double> >::_M_fill_assign(unsigned long, double const&) [108]
[105]    0.0    0.00    0.00       3         std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data::_M_swap_data(std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data&) [105]
                0.00    0.00       9/9           std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data::_M_copy_data(std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data const&) [70]
                0.00    0.00       3/10          std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data::_Vector_impl_data() [65]
-----------------------------------------------
                0.00    0.00       3/3           std::vector<double, std::allocator<double> >::vector(unsigned long, double const&, std::allocator<double> const&) [114]
[106]    0.0    0.00    0.00       3         std::_Vector_base<double, std::allocator<double> >::_Vector_base(unsigned long, std::allocator<double> const&) [106]
                0.00    0.00       3/3           std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl(std::allocator<double> const&) [103]
                0.00    0.00       3/3           std::_Vector_base<double, std::allocator<double> >::_M_create_storage(unsigned long) [104]
-----------------------------------------------
                0.00    0.00       3/3           double* std::uninitialized_fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [119]
[107]    0.0    0.00    0.00       3         double* std::__uninitialized_fill_n<true>::__uninit_fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [107]
                0.00    0.00       3/3           double* std::fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [121]
-----------------------------------------------
                0.00    0.00       3/3           std::vector<double, std::allocator<double> >::assign(unsigned long, double const&) [113]
[108]    0.0    0.00    0.00       3         std::vector<double, std::allocator<double> >::_M_fill_assign(unsigned long, double const&) [108]
                0.00    0.00       3/3           std::vector<double, std::allocator<double> >::capacity() const [102]
                0.00    0.00       3/31          std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [44]
                0.00    0.00       3/3           std::vector<double, std::allocator<double> >::vector(unsigned long, double const&, std::allocator<double> const&) [114]
                0.00    0.00       3/3           std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data::_M_swap_data(std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data&) [105]
                0.00    0.00       3/3           std::vector<double, std::allocator<double> >::~vector() [115]
-----------------------------------------------
                0.00    0.00       3/3           std::vector<double, std::allocator<double> >::clear() [112]
[109]    0.0    0.00    0.00       3         std::vector<double, std::allocator<double> >::_M_erase_at_end(double*) [109]
-----------------------------------------------
                0.00    0.00       3/3           std::vector<double, std::allocator<double> >::vector(unsigned long, double const&, std::allocator<double> const&) [114]
[110]    0.0    0.00    0.00       3         std::vector<double, std::allocator<double> >::_S_check_init_len(unsigned long, std::allocator<double> const&) [110]
                0.00    0.00       3/21          std::vector<double, std::allocator<double> >::_S_max_size(std::allocator<double> const&) [47]
                0.00    0.00       3/6           std::allocator<double>::allocator(std::allocator<double> const&) [81]
                0.00    0.00       3/10          std::allocator<double>::~allocator() [64]
-----------------------------------------------
                0.00    0.00       3/3           std::vector<double, std::allocator<double> >::vector(unsigned long, double const&, std::allocator<double> const&) [114]
[111]    0.0    0.00    0.00       3         std::vector<double, std::allocator<double> >::_M_fill_initialize(unsigned long, double const&) [111]
                0.00    0.00       3/31          std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [44]
                0.00    0.00       3/3           double* std::__uninitialized_fill_n_a<double*, unsigned long, double, double>(double*, unsigned long, double const&, std::allocator<double>&) [120]
-----------------------------------------------
                0.00    0.00       3/3           solve(int) [161]
[112]    0.0    0.00    0.00       3         std::vector<double, std::allocator<double> >::clear() [112]
                0.00    0.00       3/3           std::vector<double, std::allocator<double> >::_M_erase_at_end(double*) [109]
-----------------------------------------------
                0.00    0.00       1/3           sequential() [159]
                0.00    0.00       2/3           solve(int) [161]
[113]    0.0    0.00    0.00       3         std::vector<double, std::allocator<double> >::assign(unsigned long, double const&) [113]
                0.00    0.00       3/3           std::vector<double, std::allocator<double> >::_M_fill_assign(unsigned long, double const&) [108]
-----------------------------------------------
                0.00    0.00       3/3           std::vector<double, std::allocator<double> >::_M_fill_assign(unsigned long, double const&) [108]
[114]    0.0    0.00    0.00       3         std::vector<double, std::allocator<double> >::vector(unsigned long, double const&, std::allocator<double> const&) [114]
                0.00    0.00       3/3           std::vector<double, std::allocator<double> >::_S_check_init_len(unsigned long, std::allocator<double> const&) [110]
                0.00    0.00       3/3           std::_Vector_base<double, std::allocator<double> >::_Vector_base(unsigned long, std::allocator<double> const&) [106]
                0.00    0.00       3/3           std::vector<double, std::allocator<double> >::_M_fill_initialize(unsigned long, double const&) [111]
-----------------------------------------------
                0.00    0.00       3/3           std::vector<double, std::allocator<double> >::_M_fill_assign(unsigned long, double const&) [108]
[115]    0.0    0.00    0.00       3         std::vector<double, std::allocator<double> >::~vector() [115]
                0.00    0.00       7/31          std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [44]
                0.00    0.00       7/7           void std::_Destroy<double*, double>(double*, double*, std::allocator<double>&) [78]
                0.00    0.00       7/7           std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [76]
-----------------------------------------------
                0.00    0.00       3/3           double* std::fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [121]
[116]    0.0    0.00    0.00       3         __gnu_cxx::__enable_if<std::__is_scalar<double>::__value, double*>::__type std::__fill_n_a<double*, unsigned long, double>(double*, unsigned long, double const&) [116]
-----------------------------------------------
                0.00    0.00       3/3           bool std::equal<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [171]
[117]    0.0    0.00    0.00       3         double const* std::__niter_base<double const*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [117]
                0.00    0.00       3/3           __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::base() const [101]
-----------------------------------------------
                0.00    0.00       3/3           double* std::fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [121]
[118]    0.0    0.00    0.00       3         double* std::__niter_wrap<double*>(double* const&, double*) [118]
-----------------------------------------------
                0.00    0.00       3/3           double* std::__uninitialized_fill_n_a<double*, unsigned long, double, double>(double*, unsigned long, double const&, std::allocator<double>&) [120]
[119]    0.0    0.00    0.00       3         double* std::uninitialized_fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [119]
                0.00    0.00       3/3           double* std::__uninitialized_fill_n<true>::__uninit_fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [107]
-----------------------------------------------
                0.00    0.00       3/3           std::vector<double, std::allocator<double> >::_M_fill_initialize(unsigned long, double const&) [111]
[120]    0.0    0.00    0.00       3         double* std::__uninitialized_fill_n_a<double*, unsigned long, double, double>(double*, unsigned long, double const&, std::allocator<double>&) [120]
                0.00    0.00       3/3           double* std::uninitialized_fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [119]
-----------------------------------------------
                0.00    0.00       3/3           double* std::__uninitialized_fill_n<true>::__uninit_fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [107]
[121]    0.0    0.00    0.00       3         double* std::fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [121]
                0.00    0.00       3/57          double* std::__niter_base<double*>(double*) [35]
                0.00    0.00       3/3           __gnu_cxx::__enable_if<std::__is_scalar<double>::__value, double*>::__type std::__fill_n_a<double*, unsigned long, double>(double*, unsigned long, double const&) [116]
                0.00    0.00       3/3           double* std::__niter_wrap<double*>(double* const&, double*) [118]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [136]
[122]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long) [122]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [137]
[123]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [123]
                0.00    0.00       2/4           __gnu_cxx::new_allocator<int>::max_size() const [87]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator<int>::allocator() [128]
[124]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<int>::new_allocator() [124]
-----------------------------------------------
                0.00    0.00       2/2           std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >(std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&, std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&) [165]
[125]    0.0    0.00    0.00       2         std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::time_since_epoch() const [125]
-----------------------------------------------
                0.00    0.00       2/2           bool std::operator==<double, std::allocator<double> >(std::vector<double, std::allocator<double> > const&, std::vector<double, std::allocator<double> > const&) [174]
[126]    0.0    0.00    0.00       2         std::vector<double, std::allocator<double> >::begin() const [126]
                0.00    0.00       2/3           __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::__normal_iterator(double const* const&) [100]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<int, std::allocator<int> >::_M_fill_assign(unsigned long, int const&) [142]
[127]    0.0    0.00    0.00       2         std::vector<int, std::allocator<int> >::capacity() const [127]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [131]
[128]    0.0    0.00    0.00       2         std::allocator<int>::allocator() [128]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<int>::new_allocator() [124]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long) [132]
[129]    0.0    0.00    0.00       2         std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [129]
                0.00    0.00       2/2           std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [137]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [135]
[130]    0.0    0.00    0.00       2         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [130]
                0.00    0.00       2/4           std::allocator<int>::allocator(std::allocator<int> const&) [90]
                0.00    0.00       2/6           std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [84]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<int, std::allocator<int> >::_Vector_base() [134]
[131]    0.0    0.00    0.00       2         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [131]
                0.00    0.00       2/2           std::allocator<int>::allocator() [128]
                0.00    0.00       2/6           std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [84]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [135]
[132]    0.0    0.00    0.00       2         std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long) [132]
                0.00    0.00       2/2           std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [129]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<int, std::allocator<int> >::_M_fill_assign(unsigned long, int const&) [142]
